,라벤더_0,라벤더_1,라벤더_2,퍼퓸드 디퓨저        작약_0,퍼퓸드 디퓨저        작약_1,퍼퓸드 디퓨저        작약_2,꽃담초 섬유탈취제   연꽃_0,꽃담초 섬유탈취제   연꽃_1,꽃담초 섬유탈취제   연꽃_2,섬유향수 로제_0,섬유향수 로제_1,섬유향수 로제_2,비치워크_0,비치워크_1,비치워크_2,섬유향수 그레이프향_0,섬유향수 그레이프향_1,섬유향수 그레이프향_2,미드나잇 쟈스민_0,미드나잇 쟈스민_1,미드나잇 쟈스민_2,잉글리쉬 페어 앤 프리지아 디퓨저_0,잉글리쉬 페어 앤 프리지아 디퓨저_1,잉글리쉬 페어 앤 프리지아 디퓨저_2,퍼퓸드 디퓨저        삼나무_0,퍼퓸드 디퓨저        삼나무_1,퍼퓸드 디퓨저        삼나무_2,퍼퓸드 디퓨저        한란_0,퍼퓸드 디퓨저        한란_1,퍼퓸드 디퓨저        한란_2,루나 미니  _0,루나 미니  _1,루나 미니  _2,미아 _0,미아 _1,미아 _2,클렌징 인핸서_0,클렌징 인핸서_1,럭스 캐시미어 페이셜 브러쉬_0,럭스 캐시미어 페이셜 브러쉬_1,럭스 캐시미어 페이셜 브러쉬_2,스마트 프로파일_0,스마트 프로파일_1,스마트 프로파일_2,더마 LED 마스크 BWJ _0,더마 LED 마스크 BWJ _1,더마 LED 마스크 BWJ _2,피부관리기_0,피부관리기_1,피부관리기_2,에이지락 루미스파_0,에이지락 루미스파_1,에이지락 루미스파_2,딥 포어 브러시 헤드_0,딥 포어 브러시 헤드_1,딥 포어 브러시 헤드_2,갈바닉 미세진동 마사지기_0,갈바닉 미세진동 마사지기_1,갈바닉 미세진동 마사지기_2,갈바닉 이온 부스터_0,갈바닉 이온 부스터_1,갈바닉 이온 부스터_2,루메아 에센셜 IPL 제모기_0,루메아 에센셜 IPL 제모기_1,루메아 에센셜 IPL 제모기_2,울트라 리프팅 트리니티_0,울트라 리프팅 트리니티_1,울트라 리프팅 트리니티_2,화산석 미세모 회전 클렌징기_0,화산석 미세모 회전 클렌징기_1,화산석 미세모 회전 클렌징기_2,브라이트 소닉 브러시 헤드_0,브라이트 소닉 브러시 헤드_1,아리아_0,아리아_1,아리아_2,플래시앤고 프리덤_0,플래시앤고 프리덤_1,플래시앤고 프리덤_2,초음파 클렌저_0,초음파 클렌저_1,초음파 클렌저_2,커버앤클린핏_0,커버앤클린핏_1,커버앤클린핏_2,에그디바이스 _0,에그디바이스 _1,에그디바이스 _2,플랫형 GP   _0,플랫형 GP   _1,플랫형 GP   _2,헤어 드라이어 HP     _0,헤어 드라이어 HP     _1,헤어 드라이어 HP     _2,슈퍼소닉 헤어 드라이어_0,슈퍼소닉 헤어 드라이어_1,슈퍼소닉 헤어 드라이어_2, M    A  전문가용 헤어드라이어_0, M    A  전문가용 헤어드라이어_1, M    A  전문가용 헤어드라이어_2,글램웨이브 봉고데기   mm_0,글램웨이브 봉고데기   mm_1,글램웨이브 봉고데기   mm_2,MA   A  토네이도 드라이기 _0,MA   A  토네이도 드라이기 _1,MA   A  토네이도 드라이기 _2,드라이기 리스펙트 무빙에어 HV    KO_0,드라이기 리스펙트 무빙에어 HV    KO_1,드라이기 리스펙트 무빙에어 HV    KO_2,소프트바 판고데기_0,소프트바 판고데기_1,소프트바 판고데기_2,미니고데기_0,미니고데기_1,미니고데기_2
24,67.56855,43.09113,67.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,38.88888,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36734,39.79591,44.68085,28.91566,84.59869,45.33527,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,38.17427,46.47302,56.02409,15.78947,77.21518,30.0,0.0,0.0,0.0,0.0,0.0,0.0,57.41935,62.10526,58.08823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33536,77.97956,70.9131,0.0,0.0,28.41328,25.87064,33.68237,30.36649,0.0,90.32258,34.7826,12.47216,9.2511,56.98924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04046,73.66071,84.94825
25,71.40767,40.61318,67.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,100.0,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79591,78.57142,66.66666,29.74976,77.87418,55.97667,24.24242,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,30.29045,59.75103,68.67469,38.59649,91.13924,30.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25806,44.21052,46.32352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47474,77.97956,76.21502,0.0,0.0,21.77121,23.88059,30.36649,35.07853,0.0,100.0,21.73913,11.58129,10.62163,35.96176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26011,80.91517,87.39416
26,72.76051,38.72322,65.59414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22222,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142,10.20408,59.57446,24.46709,82.64642,46.20991,15.15151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.70539,60.16597,63.85542,28.07017,54.43037,80.0,0.0,0.0,0.0,0.0,0.0,0.0,58.06451,43.50877,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42178,72.75822,74.2268,0.0,0.0,20.6642,24.3781,35.07853,41.01221,0.0,90.32258,65.21739,13.44654,11.94322,43.72759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.33526,66.51785,82.87864
27,71.73674,37.25325,61.6819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,33.33333,34.7826,0.0,0.0,0.0,50.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20408,19.38775,44.68085,29.19369,82.86334,50.14577,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39834,62.24066,78.31325,31.57894,75.31645,60.0,0.0,0.0,0.0,0.0,0.0,0.0,76.77419,55.78947,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23067,84.90351,70.69219,0.0,0.0,26.19926,21.39303,41.01221,67.53926,0.0,90.32258,100.0,15.14476,13.06901,51.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.69942,60.60267,81.56161
28,82.85191,40.02519,63.10786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,38.88888,47.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38775,26.53061,27.65957,29.00834,83.51409,44.46064,18.18181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51452,59.75103,65.06024,19.29824,46.83544,65.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32258,46.31578,39.70588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.56116,82.51986,68.63033,0.0,0.0,12.17712,17.91044,67.53926,34.20593,0.0,77.41935,56.52173,11.52561,9.20215,49.10394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.09248,67.96875,77.42238
29,92.54113,41.03317,67.53199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.7826,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53061,59.18367,45.39007,30.21316,94.14316,45.48104,33.33333,0.0,0.0,0.0,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,29.46058,61.41078,60.84337,12.2807,41.77215,80.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54838,52.63157,66.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.90018,79.22814,71.64948,0.0,0.0,23.24723,19.90049,34.20593,28.79581,0.0,74.19354,69.56521,11.30289,10.62163,63.79928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.49132,78.01339,76.2935
30,73.23583,41.91516,68.04387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.18367,81.63265,36.17021,30.49119,81.56182,48.3965,27.27272,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0,0.0,0.0,45.64315,50.20746,53.01204,38.59649,25.31645,45.0,0.0,0.0,0.0,0.0,0.0,0.0,67.74193,41.4035,45.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27449,69.92054,87.26067,0.0,0.0,14.76014,21.89054,28.79581,66.66666,0.0,70.96774,78.26086,13.75278,13.16691,74.19354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.77456,94.08482,77.32831
31,71.11517,41.36917,72.72394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.63265,100.0,40.42553,31.41797,85.46637,47.37609,48.48484,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,0.0,0.0,0.0,45.64315,52.69709,74.09638,12.2807,43.03797,30.0,0.0,0.0,0.0,0.0,0.0,0.0,52.90322,47.36842,69.11764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03104,70.94211,100.0,0.0,0.0,19.18819,9.95024,66.66666,53.75218,0.0,54.8387,47.82608,9.96659,12.77533,84.22939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.01734,76.89732,85.88899
32,66.76416,41.95716,78.9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,27.77777,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,76.53061,33.33333,29.65708,89.80477,42.56559,33.33333,0.0,0.0,0.0,0.0,0.0,26.92307,0.0,0.0,0.0,0.0,45.22821,84.23236,99.39759,24.5614,58.22784,50.0,0.0,0.0,0.0,0.0,0.0,0.0,52.90322,44.91228,41.91176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.78758,60.38592,85.93519,0.0,0.0,19.18819,19.40298,53.75218,49.21465,0.0,25.80645,47.82608,8.35189,11.3069,67.62246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18497,72.09821,96.14299
33,62.92504,41.07517,71.73674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,38.88888,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.53061,77.55102,29.78723,29.37905,86.98481,48.83381,42.42424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.81327,85.89211,71.08433,10.52631,43.03797,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,57.54385,55.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95252,62.31555,85.34609,0.0,0.0,14.39114,14.42786,49.21465,79.40663,0.0,9.67741,52.17391,10.02227,16.54429,63.08243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.54913,68.52678,100.0
34,60.36563,38.68122,62.04753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58823,38.88888,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55102,66.32653,37.58865,25.48656,80.91106,42.12827,36.36363,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,33.19502,75.9336,58.43373,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96774,56.14035,52.20588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55203,74.57434,72.53313,0.0,0.0,16.23616,12.43781,79.40663,60.20942,0.0,20.96774,69.56521,11.21937,14.53744,75.62724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58381,63.39285,86.5475
35,71.99268,43.42713,82.59597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.32653,68.36734,36.87943,27.24745,90.45553,39.79591,27.27272,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,39.83402,83.81742,65.06024,38.59649,39.87341,25.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16129,72.63157,47.79411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03895,77.0715,62.37113,0.0,0.0,19.92619,18.90547,60.20942,94.93891,100.0,20.96774,26.08695,12.63919,13.2648,65.47192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.78612,60.60267,86.9238
36,78.75685,43.17513,74.47897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,27.77777,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36734,87.7551,28.36879,28.08155,86.76789,36.29737,33.33333,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,37.34439,54.77178,59.03614,14.03508,25.31645,45.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8387,100.0,45.58823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8387,70.60158,65.39027,0.0,0.0,15.49815,18.90547,94.93891,62.82722,0.0,17.74193,69.56521,16.59242,10.76847,60.93189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.54913,64.95535,77.14016
37,65.77696,42.83914,65.3382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,38.88888,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7551,74.48979,37.58865,25.57924,92.4078,46.793,24.24242,0.0,0.0,0.0,0.0,0.0,26.92307,0.0,0.0,0.0,0.0,26.55601,51.03734,65.66265,22.80701,15.18987,25.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87096,97.54385,46.32352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6482,73.8933,70.61855,100.0,0.0,23.24723,14.42786,62.82722,31.06457,0.0,16.12903,34.7826,16.89866,10.81742,48.62604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63005,85.71428,81.65569
