,미니앨범  집  쉐딩 _0,미니앨범  집  쉐딩 _1,코튼 컨투어_0,코튼 컨투어_1,아트클래스 바이 로댕_0,아트클래스 바이 로댕_1,라스트 블러쉬  쉐딩 _0,라스트 블러쉬  쉐딩 _1,컨투어 파우더_0,컨투어 파우더_1,잉크 브이 쉐딩_0,잉크 브이 쉐딩_1,베러 댄 쉐입_0,베러 댄 쉐입_1,슬림 핏 쉐딩_0,슬림 핏 쉐딩_1,매직 컨투어링 파우더_0,매직 컨투어링 파우더_1,훌라 라이트_0,훌라 라이트_1,라스트 컨투어링_0,라스트 컨투어링_1,업 앤 다운 트리플 컨투어링_0,업 앤 다운 트리플 컨투어링_1,마이 컨투어링_0,마이 컨투어링_1,더 스컬프팅 파우더_0,더 스컬프팅 파우더_1,벨벳 라이크 컬러 스틱 쉐딩 _0,벨벳 라이크 컬러 스틱 쉐딩 _1,킬 커버 프로 아티스트 리퀴드 쉐이딩_0,킬 커버 프로 아티스트 리퀴드 쉐이딩_1,페이크 업  색 쉐딩_0,페이크 업  색 쉐딩_1, D 컨투어링 키트_0, D 컨투어링 키트_1,음영 컨투어 휠_0,음영 컨투어 휠_1,슈가 믹스 쉐이딩  다이어트 쿠키 _0,슈가 믹스 쉐이딩  다이어트 쿠키 _1,프로 터치 블러셔 팔레트_0,프로 터치 블러셔 팔레트_1,프로 컨투어 팔레트_0,프로 컨투어 팔레트_1,노즈섀도우 파우더_0,노즈섀도우 파우더_1,컬러 스타일러 믹스 치크_0,컬러 스타일러 믹스 치크_1,치크 팝 온더글로우 트리오 팔레트_0,치크 팝 온더글로우 트리오 팔레트_1,블러셔 바 블러쉬 바 _0,블러셔 바 블러쉬 바 _1,오토밤 팔레트_0,오토밤 팔레트_1,쉐이드 앤 일루미네이트_0,쉐이드 앤 일루미네이트_1,에코 소울 컨투어 팔레트_0,에코 소울 컨투어 팔레트_1,스위트 피치 글로우 피치 인퓨즈드 하이라이팅 팔레트_0,스위트 피치 글로우 피치 인퓨즈드 하이라이팅 팔레트_1,아티스트 컨투어 팔레트_0,아티스트 컨투어 팔레트_1,치크리더스 핑크 스쿼드_0,치크리더스 핑크 스쿼드_1,프로 스컬프팅 팔레트_0,프로 스컬프팅 팔레트_1,컨투어링 마스터 팔레트_0,컨투어링 마스터 팔레트_1,치크리더스 미니 핑크 스쿼드_0,치크리더스 미니 핑크 스쿼드_1,글로우  컬러 필터 페이스 팔레트_0,글로우  컬러 필터 페이스 팔레트_1,올 오버 쉬머 듀오_0,올 오버 쉬머 듀오_1,모스트 원티드 컨투어링 팔레트_0,모스트 원티드 컨투어링 팔레트_1,플로럴 리덕스 컬렉션 앤젤 프라이드 치크 팔레트_0,플로럴 리덕스 컬렉션 앤젤 프라이드 치크 팔레트_1,셰이드   라이트 페이스 컨투어 팔레트_0,셰이드   라이트 페이스 컨투어 팔레트_1
33,0.0,0.0,0.0,0.0,50.0,33.33333,0.0,0.0,0.0,0.0,0.0,38.29787,100.0,0.0,0.0,0.0,49.65986,0.0,0.0,37.93103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,50.0,20.83333,0.0,0.0,0.0,0.0,35.29411,24.11347,14.73684,11.57894,0.0,0.0,37.41496,0.0,0.0,82.75862,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,33.33333,29.16666,0.0,0.0,0.0,0.0,17.64705,23.40425,11.57894,0.0,0.0,0.0,61.90476,0.0,0.0,62.06896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85815,15.78947,0.0,0.0,0.0,23.12925,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,14.18439,11.57894,0.0,0.0,0.0,17.0068,0.0,0.0,48.27586,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18181,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,14.70588,6.38297,18.94736,0.0,0.0,0.0,17.68707,0.0,0.0,86.20689,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,4.25531,9.47368,0.0,0.0,0.0,12.24489,0.0,0.0,48.27586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.60283,17.89473,0.0,0.0,0.0,5.44217,0.0,45.45454,79.31034,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56737,0.0,0.0,0.0,0.0,12.92517,0.0,0.0,86.20689,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,33.33333,75.0,0.0,0.0,0.0,0.0,23.52941,22.69503,11.57894,0.0,0.0,0.0,10.88435,0.0,0.0,31.03448,0.0,0.0,60.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,8.18181,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,27.77777,25.0,0.0,0.0,0.0,0.0,55.88235,19.14893,0.0,0.0,0.0,0.0,8.16326,0.0,81.81818,62.06896,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90909,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,27.77777,75.0,0.0,0.0,0.0,0.0,26.47058,14.18439,0.0,0.0,0.0,0.0,5.44217,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,44.44444,83.33333,0.0,0.0,0.0,0.0,14.70588,32.62411,0.0,0.0,0.0,0.0,5.44217,0.0,100.0,48.27586,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,23.52941,14.18439,0.0,0.0,0.0,0.0,8.84353,0.0,54.54545,41.37931,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,54.16666,0.0,0.0,0.0,0.0,41.17647,12.76595,0.0,0.0,0.0,0.0,8.84353,0.0,0.0,44.82758,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51063,0.0,0.0,0.0,0.0,5.44217,0.0,0.0,48.27586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705,8.51063,0.0,5.26315,0.0,0.0,10.88435,0.0,0.0,48.27586,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,17.64705,4.25531,0.0,0.0,0.0,0.0,4.08163,0.0,63.63636,51.72413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,27.77777,83.33333,0.0,0.0,0.0,0.0,14.70588,9.92907,0.0,0.0,0.0,0.0,9.5238,0.0,0.0,48.27586,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.86486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,33.33333,79.16666,0.0,0.0,0.0,0.0,17.64705,8.51063,0.0,0.0,0.0,0.0,10.20408,0.0,54.54545,34.48275,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,38.88888,25.0,0.0,0.0,0.0,0.0,0.0,7.80141,0.0,0.0,0.0,0.0,8.84353,0.0,0.0,37.93103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,21.27659,0.0,0.0,0.0,0.0,12.24489,0.0,0.0,55.17241,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,38.88888,33.33333,0.0,0.0,0.0,0.0,0.0,9.92907,0.0,0.0,0.0,0.0,4.7619,0.0,54.54545,41.37931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,41.66666,0.0,0.0,0.0,0.0,17.64705,7.80141,0.0,0.0,0.0,0.0,10.88435,0.0,0.0,55.17241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,27.77777,75.0,0.0,0.0,0.0,0.0,14.70588,9.21985,5.26315,0.0,0.0,0.0,14.96598,0.0,0.0,37.93103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,20.58823,4.96453,0.0,0.0,0.0,0.0,13.60544,0.0,63.63636,48.27586,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,9.21985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63829,0.0,0.0,0.0,0.0,6.80272,0.0,45.45454,41.37931,0.0,88.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,177248,9774,10667,873368,31827,55536,86784,1423560,258186,10329,8198,706898,16216,18869,23094,2270,98504,387152,10329,1423560,784170,13156,2243,1337,198239,1428,81809,463741,1701,387152,1142,5512,20802,2205,73754,40489,122576,211199,1653,24207,14676,176361,7169,7128,3840,373464,821,37623,2740,4125,33835,1196,1008,184803,940,383631,7019,387152,97330,11590,7128,10881,1074,8113,40,1496,198239,138758,1074,8113,412803,40256,139298,11933,387152,90818,31622,113139,21445,263484
